Tahun Pembuatan,Tanggal ,CO,HC,Usia Kendaraan,Euro,Baku Mutu CO,Baku Mutu HC,CO_ratio,HC_ratio,segmen_tahun,alpha,Koreksi_CO,Koreksi_HC,LULUS/TIDAK,,,,,,,
2006,04/09/2023,7.71,322,17,NON_EURO,5.5,2200,1.401818182,0.146363636,<2010,0.2,0.080363636,-0.170727273,FALSE,,,,,,,
2005,07/08/2024,6.7,321,19,NON_EURO,5.5,2200,1.218181818,0.145909091,<2010,0.2,0.043636364,-0.170818182,FALSE,,,,,,,
2004,22/01/2025,7.58,311,21,NON_EURO,5.5,2200,1.378181818,0.141363636,<2010,0.2,0.075636364,-0.171727273,FALSE,,,,,,,
2005,03/12/2024,6.45,306,19,NON_EURO,5.5,2200,1.172727273,0.139090909,<2010,0.2,0.034545455,-0.172181818,FALSE,,,,,,,
2005,12/10/2023,7.48,289,18,NON_EURO,5.5,2200,1.36,0.131363636,<2010,0.2,0.072,-0.173727273,FALSE,,,,,,,
2005,05/10/2023,7.77,288,18,NON_EURO,5.5,2200,1.412727273,0.130909091,<2010,0.2,0.082545455,-0.173818182,FALSE,,,,,,,
2006,25/08/2023,5.71,277,17,NON_EURO,5.5,2200,1.038181818,0.125909091,<2010,0.2,0.007636364,-0.174818182,FALSE,,,,,,,
2006,11/10/2023,7.71,257,17,NON_EURO,5.5,2200,1.401818182,0.116818182,<2010,0.2,0.080363636,-0.176636364,FALSE,,,,,,,
2004,31/08/2023,6.36,256,19,NON_EURO,5.5,2200,1.156363636,0.116363636,<2010,0.2,0.031272727,-0.176727273,FALSE,,,,,,,
2006,03/10/2023,6.61,249,17,NON_EURO,5.5,2200,1.201818182,0.113181818,<2010,0.2,0.040363636,-0.177363636,FALSE,,,,,,,
2004,22/05/2024,6.2,244,20,NON_EURO,5.5,2200,1.127272727,0.110909091,<2010,0.2,0.025454545,-0.177818182,FALSE,,,,,,,
2004,22/11/2023,9.99,221,19,NON_EURO,5.5,2200,1.816363636,0.100454545,<2010,0.2,0.163272727,-0.179909091,FALSE,,,,,,,
2001,04/09/2023,7.13,183,22,NON_EURO,5.5,2200,1.296363636,0.083181818,<2010,0.2,0.059272727,-0.183363636,FALSE,,,,,,,
2006,20/06/2023,7,181,17,NON_EURO,5.5,2200,1.272727273,0.082272727,<2010,0.2,0.054545455,-0.183545455,FALSE,,,,,,,
2005,04/10/2023,9.99,174,18,NON_EURO,5.5,2200,1.816363636,0.079090909,<2010,0.2,0.163272727,-0.184181818,FALSE,,,,,,,
2006,16/10/2024,6.38,152,18,NON_EURO,5.5,2200,1.16,0.069090909,<2010,0.2,0.032,-0.186181818,FALSE,,,,,,,
2005,11/10/2023,9.99,140,18,NON_EURO,5.5,2200,1.816363636,0.063636364,<2010,0.2,0.163272727,-0.187272727,FALSE,,,,,,,
2006,29/08/2023,6.5,138,17,NON_EURO,5.5,2200,1.181818182,0.062727273,<2010,0.2,0.036363636,-0.187454545,FALSE,,,,,,,
2005,05/10/2023,6.19,108,18,NON_EURO,5.5,2200,1.125454545,0.049090909,<2010,0.2,0.025090909,-0.190181818,FALSE,,,,,,,
2006,30/10/2023,9.19,8.33,17,NON_EURO,5.5,2200,1.670909091,0.003786364,<2010,0.2,0.134181818,-0.199242727,FALSE,,,,,,,
2005,25/08/2023,5.63,4.83,18,NON_EURO,5.5,2200,1.023636364,0.002195455,<2010,0.2,0.004727273,-0.199560909,FALSE,,,,,,,
2005,10/09/2023,14.1,0,18,NON_EURO,5.5,2200,2.563636364,0,<2010,0.2,0.312727273,-0.2,FALSE,,,,,,,
2013,02/09/2023,7.1,0,10,EURO2,4,1800,1.775,0,2010-2016,0.2,0.155,-0.2,FALSE,,,,,,,
2013,29/08/2023,9.99,0,10,EURO2,4,1800,2.4975,0,2010-2016,0.2,0.2995,-0.2,FALSE,,,EURO2,,,,
2013,31/08/2023,12.7,0,10,EURO2,4,1800,3.175,0,2010-2016,0.2,0.435,-0.2,FALSE,,,,,,,
2013,10/09/2023,13.2,0.3,10,EURO2,4,1800,3.3,0.000166667,2010-2016,0.2,0.46,-0.199966667,FALSE,,,,,,,
2013,10/09/2023,14.1,0.3,10,EURO2,4,1800,3.525,0.000166667,2010-2016,0.2,0.505,-0.199966667,FALSE,,,,,,,
2012,27/08/2023,5.44,1.371,11,EURO2,4,1800,1.36,0.000761667,2010-2016,0.2,0.072,-0.199847667,FALSE,,,,,,,
2012,06/09/2023,4.19,1.85,11,EURO2,4,1800,1.0475,0.001027778,2010-2016,0.2,0.0095,-0.199794444,FALSE,,,,,,,
2011,30/08/2023,9.2,1.998,12,EURO2,4,1800,2.3,0.00111,2010-2016,0.2,0.26,-0.199778,FALSE,,,,,,,
2013,31/08/2023,7.65,4.3,10,EURO2,4,1800,1.9125,0.002388889,2010-2016,0.2,0.1825,-0.199522222,FALSE,,,,,,,
2012,09/02/2023,6.68,6.22,11,EURO2,4,1800,1.67,0.003455556,2010-2016,0.2,0.134,-0.199308889,FALSE,,,,,,,
2012,28/02/2024,5.43,6.34,12,EURO2,4,1800,1.3575,0.003522222,2010-2016,0.2,0.0715,-0.199295556,FALSE,,,,,,,
2013,30/08/2023,8.39,8,10,EURO2,4,1800,2.0975,0.004444444,2010-2016,0.2,0.2195,-0.199111111,FALSE,,,,,,,
2013,04/11/2023,13.5,13.5,10,EURO2,4,1800,3.375,0.0075,2010-2016,0.2,0.475,-0.1985,FALSE,,,,,,,
2013,04/09/2023,13.3,22,10,EURO2,4,1800,3.325,0.012222222,2010-2016,0.2,0.465,-0.197555556,FALSE,,,,,,,
2013,04/09/2023,13.3,22,10,EURO2,4,1800,3.325,0.012222222,2010-2016,0.2,0.465,-0.197555556,FALSE,,,,,,,
2012,24/07/2024,9.9,22.1,12,EURO2,4,1800,2.475,0.012277778,2010-2016,0.2,0.295,-0.197544444,FALSE,,,,,,,
2013,04/07/2023,4.14,24,10,EURO2,4,1800,1.035,0.013333333,2010-2016,0.2,0.007,-0.197333333,FALSE,,,,,,,
2013,10/09/2023,7.3,36,10,EURO2,4,1800,1.825,0.02,2010-2016,0.2,0.165,-0.196,FALSE,,,,,,,
2010,05/10/2023,8.98,37,13,EURO2,4,1800,2.245,0.020555556,2010-2016,0.2,0.249,-0.195888889,FALSE,,,,,,,
2013,29/03/2024,5.14,39,11,EURO2,4,1800,1.285,0.021666667,2010-2016,0.2,0.057,-0.195666667,FALSE,,,,,,,
2009,06/09/2023,6.22,50,14,EURO2,5.5,2200,1.130909091,0.022727273,<2010,0.2,0.026181818,-0.195454545,FALSE,,,,,,,
2013,31/08/2023,4.31,42,10,EURO2,4,1800,1.0775,0.023333333,2010-2016,0.2,0.0155,-0.195333333,FALSE,,,,,,,
2013,31/08/2023,4.31,42,10,EURO2,4,1800,1.0775,0.023333333,2010-2016,0.2,0.0155,-0.195333333,FALSE,,,,,,,
2013,06/09/2023,4.35,44,10,EURO2,4,1800,1.0875,0.024444444,2010-2016,0.2,0.0175,-0.195111111,FALSE,,,,,,,
2012,22/11/2023,6.04,52,11,EURO2,4,1800,1.51,0.028888889,2010-2016,0.2,0.102,-0.194222222,FALSE,,,,,,,
2013,13/10/2023,12.9,57,10,EURO2,4,1800,3.225,0.031666667,2010-2016,0.2,0.445,-0.193666667,FALSE,,,,,,,
2012,25/09/2023,4.8,61,11,EURO2,4,1800,1.2,0.033888889,2010-2016,0.2,0.04,-0.193222222,FALSE,,,,,,,
2013,06/08/2024,4.38,72,11,EURO2,4,1800,1.095,0.04,2010-2016,0.2,0.019,-0.192,FALSE,,,,,,,
2013,16/11/2023,4.05,73,10,EURO2,4,1800,1.0125,0.040555556,2010-2016,0.2,0.0025,-0.191888889,FALSE,,,,,,,
2008,07/11/2024,32.66,91,16,EURO2,5.5,2200,5.938181818,0.041363636,<2010,0.2,0.987636364,-0.191727273,FALSE,,,,,,,
2010,04/09/2023,4.4,75,13,EURO2,4,1800,1.1,0.041666667,2010-2016,0.2,0.02,-0.191666667,FALSE,,,,,,,
2011,20/02/2025,5.1,76,14,EURO2,4,1800,1.275,0.042222222,2010-2016,0.2,0.055,-0.191555556,FALSE,,,,,,,
2013,10/09/2023,5.5,78,10,EURO2,4,1800,1.375,0.043333333,2010-2016,0.2,0.075,-0.191333333,FALSE,,,,,,,
2013,27/08/2024,6.69,80,11,EURO2,4,1800,1.6725,0.044444444,2010-2016,0.2,0.1345,-0.191111111,FALSE,,,,,,,
2011,18/03/2024,5.87,81,13,EURO2,4,1800,1.4675,0.045,2010-2016,0.2,0.0935,-0.191,FALSE,,,,,,,
2013,31/08/2023,12.7,82,10,EURO2,4,1800,3.175,0.045555556,2010-2016,0.2,0.435,-0.190888889,FALSE,,,,,,,
2012,29/07/2024,6.23,84,12,EURO2,4,1800,1.5575,0.046666667,2010-2016,0.2,0.1115,-0.190666667,FALSE,,,,,,,
2012,04/09/2023,11.9,85,11,EURO2,4,1800,2.975,0.047222222,2010-2016,0.2,0.395,-0.190555556,FALSE,,,,,,,
2013,29/08/2023,5.9,86,10,EURO2,4,1800,1.475,0.047777778,2010-2016,0.2,0.095,-0.190444444,FALSE,,,,,,,
2013,29/08/2023,5.6,88,10,EURO2,4,1800,1.4,0.048888889,2010-2016,0.2,0.08,-0.190222222,FALSE,,,,,,,
2012,20/09/2023,7.2,89,11,EURO2,4,1800,1.8,0.049444444,2010-2016,0.2,0.16,-0.190111111,FALSE,,,,,,,
2012,06/09/2023,7.85,92,11,EURO2,4,1800,1.9625,0.051111111,2010-2016,0.2,0.1925,-0.189777778,FALSE,,,,,,,
2010,16/10/2024,9.89,96,14,EURO2,4,1800,2.4725,0.053333333,2010-2016,0.2,0.2945,-0.189333333,FALSE,,,,,,,
2013,31/08/2023,6.9,97,10,EURO2,4,1800,1.725,0.053888889,2010-2016,0.2,0.145,-0.189222222,FALSE,,,,,,,
2011,10/11/2023,4.91,98,12,EURO2,4,1800,1.2275,0.054444444,2010-2016,0.2,0.0455,-0.189111111,FALSE,,,,,,,
2010,05/09/2023,7.88,98,13,EURO2,4,1800,1.97,0.054444444,2010-2016,0.2,0.194,-0.189111111,FALSE,,,,,,,
2011,05/09/2023,4.6,101,12,EURO2,4,1800,1.15,0.056111111,2010-2016,0.2,0.03,-0.188777778,FALSE,,,,,,,
2012,03/09/2023,9.9,104,11,EURO2,4,1800,2.475,0.057777778,2010-2016,0.2,0.295,-0.188444444,FALSE,,,,,,,
2012,17/11/2023,5.12,105,11,EURO2,4,1800,1.28,0.058333333,2010-2016,0.2,0.056,-0.188333333,FALSE,,,,,,,
2011,15/11/2023,9.44,106,12,EURO2,4,1800,2.36,0.058888889,2010-2016,0.2,0.272,-0.188222222,FALSE,,,,,,,
2013,03/11/2023,13.7,106,10,EURO2,4,1800,3.425,0.058888889,2010-2016,0.2,0.485,-0.188222222,FALSE,,,,,,,
2011,04/09/2023,5.6,107,12,EURO2,4,1800,1.4,0.059444444,2010-2016,0.2,0.08,-0.188111111,FALSE,,,,,,,
2011,26/09/2023,6.08,107,12,EURO2,4,1800,1.52,0.059444444,2010-2016,0.2,0.104,-0.188111111,FALSE,,,,,,,
2008,29/02/2024,6.57,133,16,EURO2,5.5,2200,1.194545455,0.060454545,<2010,0.2,0.038909091,-0.187909091,FALSE,,,,,,,
2011,29/08/2023,5.9,109,12,EURO2,4,1800,1.475,0.060555556,2010-2016,0.2,0.095,-0.187888889,FALSE,,,,,,,
2013,17/09/2023,14,112,10,EURO2,4,1800,3.5,0.062222222,2010-2016,0.2,0.5,-0.187555556,FALSE,,,,,,,
2009,03/10/2023,9.01,139,14,EURO2,5.5,2200,1.638181818,0.063181818,<2010,0.2,0.127636364,-0.187363636,FALSE,,,,,,,
2012,30/08/2023,4.67,114,11,EURO2,4,1800,1.1675,0.063333333,2010-2016,0.2,0.0335,-0.187333333,FALSE,,,,,,,
2012,19/02/2025,4.13,115,13,EURO2,4,1800,1.0325,0.063888889,2010-2016,0.2,0.0065,-0.187222222,FALSE,,,,,,,
2012,04/09/2023,11.12,116,11,EURO2,4,1800,2.78,0.064444444,2010-2016,0.2,0.356,-0.187111111,FALSE,,,,,,,
2012,05/10/2023,4.92,120,11,EURO2,4,1800,1.23,0.066666667,2010-2016,0.2,0.046,-0.186666667,FALSE,,,,,,,
2010,26/09/2023,8.28,120,13,EURO2,4,1800,2.07,0.066666667,2010-2016,0.2,0.214,-0.186666667,FALSE,,,,,,,
2010,03/09/2023,8.58,120,13,EURO2,4,1800,2.145,0.066666667,2010-2016,0.2,0.229,-0.186666667,FALSE,,,,,,,
2012,06/05/2024,50,120,12,EURO2,4,1800,12.5,0.066666667,2010-2016,0.2,2.3,-0.186666667,FALSE,,,,,,,
2012,19/12/2023,50,120,11,EURO2,4,1800,12.5,0.066666667,2010-2016,0.2,2.3,-0.186666667,FALSE,,,,,,,
2012,17/04/2024,50,120,12,EURO2,4,1800,12.5,0.066666667,2010-2016,0.2,2.3,-0.186666667,FALSE,,,,,,,
2010,26/09/2023,6.8,122,13,EURO2,4,1800,1.7,0.067777778,2010-2016,0.2,0.14,-0.186444444,FALSE,,,,,,,
2012,31/08/2023,4.63,123,11,EURO2,4,1800,1.1575,0.068333333,2010-2016,0.2,0.0315,-0.186333333,FALSE,,,,,,,
2011,07/11/2023,9.99,129,12,EURO2,4,1800,2.4975,0.071666667,2010-2016,0.2,0.2995,-0.185666667,FALSE,,,,,,,
2010,15/10/2023,14.7,129,13,EURO2,4,1800,3.675,0.071666667,2010-2016,0.2,0.535,-0.185666667,FALSE,,,,,,,
2009,11/10/2023,5.57,160,14,EURO2,5.5,2200,1.012727273,0.072727273,<2010,0.2,0.002545455,-0.185454545,FALSE,,,,,,,
2012,29/08/2023,6.01,131,11,EURO2,4,1800,1.5025,0.072777778,2010-2016,0.2,0.1005,-0.185444444,FALSE,,,,,,,
2012,07/09/2023,5.67,134,11,EURO2,4,1800,1.4175,0.074444444,2010-2016,0.2,0.0835,-0.185111111,FALSE,,,,,,,
2013,08/09/2023,12.6,134,10,EURO2,4,1800,3.15,0.074444444,2010-2016,0.2,0.43,-0.185111111,FALSE,,,,,,,
2013,28/08/2023,4.9,135,10,EURO2,4,1800,1.225,0.075,2010-2016,0.2,0.045,-0.185,FALSE,,,,,,,
2013,29/08/2023,7.4,135,10,EURO2,4,1800,1.85,0.075,2010-2016,0.2,0.17,-0.185,FALSE,,,,,,,
2010,28/09/2023,4.04,142,13,EURO2,4,1800,1.01,0.078888889,2010-2016,0.2,0.002,-0.184222222,FALSE,,,,,,,
2007,11/10/2023,6.35,176,16,EURO2,5.5,2200,1.154545455,0.08,<2010,0.2,0.030909091,-0.184,FALSE,,,,,,,
2011,24/09/2023,7.62,144,12,EURO2,4,1800,1.905,0.08,2010-2016,0.2,0.181,-0.184,FALSE,,,,,,,
2010,01/09/2023,7.03,146,13,EURO2,4,1800,1.7575,0.081111111,2010-2016,0.2,0.1515,-0.183777778,FALSE,,,,,,,
2012,29/08/2023,11,147,11,EURO2,4,1800,2.75,0.081666667,2010-2016,0.2,0.35,-0.183666667,FALSE,,,,,,,
2013,28/08/2024,4.03,148,11,EURO2,4,1800,1.0075,0.082222222,2010-2016,0.2,0.0015,-0.183555556,FALSE,,,,,,,
2013,12/12/2023,4.61,148,10,EURO2,4,1800,1.1525,0.082222222,2010-2016,0.2,0.0305,-0.183555556,FALSE,,,,,,,
2011,12/11/2024,4.02,150,13,EURO2,4,1800,1.005,0.083333333,2010-2016,0.2,0.001,-0.183333333,FALSE,,,,,,,
2013,10/09/2023,25,150,10,EURO2,4,1800,6.25,0.083333333,2010-2016,0.2,1.05,-0.183333333,FALSE,,,,,,,
2010,30/07/2024,4.75,151,14,EURO2,4,1800,1.1875,0.083888889,2010-2016,0.2,0.0375,-0.183222222,FALSE,,,,,,,
2008,05/09/2023,5.89,186,15,EURO2,5.5,2200,1.070909091,0.084545455,<2010,0.2,0.014181818,-0.183090909,FALSE,,,,,,,
2012,04/09/2023,5.63,154,11,EURO2,4,1800,1.4075,0.085555556,2010-2016,0.2,0.0815,-0.182888889,FALSE,,,,,,,
2013,03/12/2024,4.51,160,11,EURO2,4,1800,1.1275,0.088888889,2010-2016,0.2,0.0255,-0.182222222,FALSE,,,,,,,
2010,23/07/2024,5.68,163,14,EURO2,4,1800,1.42,0.090555556,2010-2016,0.2,0.084,-0.181888889,FALSE,,,,,,,
2012,01/09/2023,7.9,163,11,EURO2,4,1800,1.975,0.090555556,2010-2016,0.2,0.195,-0.181888889,FALSE,,,,,,,
2012,04/09/2023,6.36,165,11,EURO2,4,1800,1.59,0.091666667,2010-2016,0.2,0.118,-0.181666667,FALSE,,,,,,,
2011,20/02/2025,7.22,165,14,EURO2,4,1800,1.805,0.091666667,2010-2016,0.2,0.161,-0.181666667,FALSE,,,,,,,
2013,06/11/2023,9.3,166,10,EURO2,4,1800,2.325,0.092222222,2010-2016,0.2,0.265,-0.181555556,FALSE,,,,,,,
2010,29/08/2023,12.4,167,13,EURO2,4,1800,3.1,0.092777778,2010-2016,0.2,0.42,-0.181444444,FALSE,,,,,,,
2013,10/10/2023,9.5,169,10,EURO2,4,1800,2.375,0.093888889,2010-2016,0.2,0.275,-0.181222222,FALSE,,,,,,,
2010,05/09/2023,10,170,13,EURO2,4,1800,2.5,0.094444444,2010-2016,0.2,0.3,-0.181111111,FALSE,,,,,,,
2013,20/09/2023,4.25,171,10,EURO2,4,1800,1.0625,0.095,2010-2016,0.2,0.0125,-0.181,FALSE,,,,,,,
2011,04/11/2023,4.28,172,12,EURO2,4,1800,1.07,0.095555556,2010-2016,0.2,0.014,-0.180888889,FALSE,,,,,,,
2011,04/09/2023,8.62,172,12,EURO2,4,1800,2.155,0.095555556,2010-2016,0.2,0.231,-0.180888889,FALSE,,,,,,,
2010,30/07/2024,6.15,173,14,EURO2,4,1800,1.5375,0.096111111,2010-2016,0.2,0.1075,-0.180777778,FALSE,,,,,,,
2011,05/07/2023,4.31,174,12,EURO2,4,1800,1.0775,0.096666667,2010-2016,0.2,0.0155,-0.180666667,FALSE,,,,,,,
2012,16/09/2023,7.7,175,11,EURO2,4,1800,1.925,0.097222222,2010-2016,0.2,0.185,-0.180555556,FALSE,,,,,,,
2011,10/07/2024,4.75,179,13,EURO2,4,1800,1.1875,0.099444444,2010-2016,0.2,0.0375,-0.180111111,FALSE,,,,,,,
2012,25/09/2023,4.79,179,11,EURO2,4,1800,1.1975,0.099444444,2010-2016,0.2,0.0395,-0.180111111,FALSE,,,,,,,
2013,15/11/2023,5.53,180,10,EURO2,4,1800,1.3825,0.1,2010-2016,0.2,0.0765,-0.18,FALSE,,,,,,,
2012,05/09/2023,4.88,182,11,EURO2,4,1800,1.22,0.101111111,2010-2016,0.2,0.044,-0.179777778,FALSE,,,,,,,
2013,08/11/2023,12.4,183,10,EURO2,4,1800,3.1,0.101666667,2010-2016,0.2,0.42,-0.179666667,FALSE,,,,,,,
2012,21/09/2023,4.85,184,11,EURO2,4,1800,1.2125,0.102222222,2010-2016,0.2,0.0425,-0.179555556,FALSE,,,,,,,
2013,06/09/2023,5.93,184,10,EURO2,4,1800,1.4825,0.102222222,2010-2016,0.2,0.0965,-0.179555556,FALSE,,,,,,,
2013,11/09/2023,8.1,185,10,EURO2,4,1800,2.025,0.102777778,2010-2016,0.2,0.205,-0.179444444,FALSE,,,,,,,
2010,09/09/2023,4.16,187,13,EURO2,4,1800,1.04,0.103888889,2010-2016,0.2,0.008,-0.179222222,FALSE,,,,,,,
2012,31/08/2023,10.9,188,11,EURO2,4,1800,2.725,0.104444444,2010-2016,0.2,0.345,-0.179111111,FALSE,,,,,,,
2013,07/03/2023,4.69,189,10,EURO2,4,1800,1.1725,0.105,2010-2016,0.2,0.0345,-0.179,FALSE,,,,,,,
2013,07/03/2023,4.69,189,10,EURO2,4,1800,1.1725,0.105,2010-2016,0.2,0.0345,-0.179,FALSE,,,,,,,
2013,14/03/2023,6.62,189,10,EURO2,4,1800,1.655,0.105,2010-2016,0.2,0.131,-0.179,FALSE,,,,,,,
2010,13/11/2023,4.62,190,13,EURO2,4,1800,1.155,0.105555556,2010-2016,0.2,0.031,-0.178888889,FALSE,,,,,,,
2011,29/08/2023,7.06,190,12,EURO2,4,1800,1.765,0.105555556,2010-2016,0.2,0.153,-0.178888889,FALSE,,,,,,,
2013,10/06/2024,7.42,190,11,EURO2,4,1800,1.855,0.105555556,2010-2016,0.2,0.171,-0.178888889,FALSE,,,,,,,
2008,27/10/2023,11.6,234,15,EURO2,5.5,2200,2.109090909,0.106363636,<2010,0.2,0.221818182,-0.178727273,FALSE,,,,,,,
2011,13/09/2023,6.4,193,12,EURO2,4,1800,1.6,0.107222222,2010-2016,0.2,0.12,-0.178555556,FALSE,,,,,,,
2012,19/09/2023,4.28,195,11,EURO2,4,1800,1.07,0.108333333,2010-2016,0.2,0.014,-0.178333333,FALSE,,,,,,,
2010,31/08/2023,6.83,195,13,EURO2,4,1800,1.7075,0.108333333,2010-2016,0.2,0.1415,-0.178333333,FALSE,,,,,,,
2011,10/09/2023,4.03,196,12,EURO2,4,1800,1.0075,0.108888889,2010-2016,0.2,0.0015,-0.178222222,FALSE,,,,,,,
2013,17/07/2024,4.77,197,11,EURO2,4,1800,1.1925,0.109444444,2010-2016,0.2,0.0385,-0.178111111,FALSE,,,,,,,
2013,30/11/2023,4.027,198,10,EURO2,4,1800,1.00675,0.11,2010-2016,0.2,0.00135,-0.178,FALSE,,,,,,,
2013,29/05/2024,6.31,198,11,EURO2,4,1800,1.5775,0.11,2010-2016,0.2,0.1155,-0.178,FALSE,,,,,,,
2013,05/10/2023,9.4,199,10,EURO2,4,1800,2.35,0.110555556,2010-2016,0.2,0.27,-0.177888889,FALSE,,,,,,,
2012,01/09/2023,13.4,199,11,EURO2,4,1800,3.35,0.110555556,2010-2016,0.2,0.47,-0.177888889,FALSE,,,,,,,
2011,06/09/2023,4.67,200,12,EURO2,4,1800,1.1675,0.111111111,2010-2016,0.2,0.0335,-0.177777778,FALSE,,,,,,,
2013,14/09/2023,6.69,200,10,EURO2,4,1800,1.6725,0.111111111,2010-2016,0.2,0.1345,-0.177777778,FALSE,,,,,,,
2012,21/11/2024,7.97,200,12,EURO2,4,1800,1.9925,0.111111111,2010-2016,0.2,0.1985,-0.177777778,FALSE,,,,,,,
2012,24/08/2023,4.57,204,11,EURO2,4,1800,1.1425,0.113333333,2010-2016,0.2,0.0285,-0.177333333,FALSE,,,,,,,
2011,02/11/2023,11.4,205,12,EURO2,4,1800,2.85,0.113888889,2010-2016,0.2,0.37,-0.177222222,FALSE,,,,,,,
2011,26/08/2023,4.49,206,12,EURO2,4,1800,1.1225,0.114444444,2010-2016,0.2,0.0245,-0.177111111,FALSE,,,,,,,
2013,04/09/2023,10.9,208,10,EURO2,4,1800,2.725,0.115555556,2010-2016,0.2,0.345,-0.176888889,FALSE,,,,,,,
2010,18/09/2023,4.4,209,13,EURO2,4,1800,1.1,0.116111111,2010-2016,0.2,0.02,-0.176777778,FALSE,,,,,,,
2013,07/09/2023,4.31,211,10,EURO2,4,1800,1.0775,0.117222222,2010-2016,0.2,0.0155,-0.176555556,FALSE,,,,,,,
2012,11/09/2023,13.8,212,11,EURO2,4,1800,3.45,0.117777778,2010-2016,0.2,0.49,-0.176444444,FALSE,,,,,,,
2013,23/11/2023,6.24,213,10,EURO2,4,1800,1.56,0.118333333,2010-2016,0.2,0.112,-0.176333333,FALSE,,,,,,,
2012,13/10/2023,5.7,215,11,EURO2,4,1800,1.425,0.119444444,2010-2016,0.2,0.085,-0.176111111,FALSE,,,,,,,
2011,09/09/2023,10.4,217,12,EURO2,4,1800,2.6,0.120555556,2010-2016,0.2,0.32,-0.175888889,FALSE,,,,,,,
2010,05/08/2023,4.13,220,13,EURO2,4,1800,1.0325,0.122222222,2010-2016,0.2,0.0065,-0.175555556,FALSE,,,,,,,
2013,21/09/2023,4.72,220,10,EURO2,4,1800,1.18,0.122222222,2010-2016,0.2,0.036,-0.175555556,FALSE,,,,,,,
2012,31/08/2023,6.37,220,11,EURO2,4,1800,1.5925,0.122222222,2010-2016,0.2,0.1185,-0.175555556,FALSE,,,,,,,
2010,02/10/2023,6.33,222,13,EURO2,4,1800,1.5825,0.123333333,2010-2016,0.2,0.1165,-0.175333333,FALSE,,,,,,,
2011,11/10/2023,7.22,224,12,EURO2,4,1800,1.805,0.124444444,2010-2016,0.2,0.161,-0.175111111,FALSE,,,,,,,
2011,29/08/2023,6.7,227,12,EURO2,4,1800,1.675,0.126111111,2010-2016,0.2,0.135,-0.174777778,FALSE,,,,,,,
2012,11/11/2024,7.27,228,12,EURO2,4,1800,1.8175,0.126666667,2010-2016,0.2,0.1635,-0.174666667,FALSE,,,,,,,
2010,08/09/2023,5.57,229,13,EURO2,4,1800,1.3925,0.127222222,2010-2016,0.2,0.0785,-0.174555556,FALSE,,,,,,,
2013,27/08/2024,4.98,230,11,EURO2,4,1800,1.245,0.127777778,2010-2016,0.2,0.049,-0.174444444,FALSE,,,,,,,
2013,29/07/2024,5.03,230,11,EURO2,4,1800,1.2575,0.127777778,2010-2016,0.2,0.0515,-0.174444444,FALSE,,,,,,,
2013,26/10/2023,15.2,231,10,EURO2,4,1800,3.8,0.128333333,2010-2016,0.2,0.56,-0.174333333,FALSE,,,,,,,
2011,08/09/2023,7.11,232,12,EURO2,4,1800,1.7775,0.128888889,2010-2016,0.2,0.1555,-0.174222222,FALSE,,,,,,,
2012,24/08/2023,4.3,234,11,EURO2,4,1800,1.075,0.13,2010-2016,0.2,0.015,-0.174,FALSE,,,,,,,
2010,16/05/2023,4.9,235,13,EURO2,4,1800,1.225,0.130555556,2010-2016,0.2,0.045,-0.173888889,FALSE,,,,,,,
2011,12/06/2024,4.95,235,13,EURO2,4,1800,1.2375,0.130555556,2010-2016,0.2,0.0475,-0.173888889,FALSE,,,,,,,
2010,28/11/2023,6.59,240,13,EURO2,4,1800,1.6475,0.133333333,2010-2016,0.2,0.1295,-0.173333333,FALSE,,,,,,,
2011,05/10/2023,7.96,243,12,EURO2,4,1800,1.99,0.135,2010-2016,0.2,0.198,-0.173,FALSE,,,,,,,
2011,25/11/2024,7.2,244,13,EURO2,4,1800,1.8,0.135555556,2010-2016,0.2,0.16,-0.172888889,FALSE,,,,,,,
2010,20/10/2024,7.63,245,14,EURO2,4,1800,1.9075,0.136111111,2010-2016,0.2,0.1815,-0.172777778,FALSE,,,,,,,
2012,06/06/2024,5.54,248,12,EURO2,4,1800,1.385,0.137777778,2010-2016,0.2,0.077,-0.172444444,FALSE,,,,,,,
2013,30/08/2023,5.45,252,10,EURO2,4,1800,1.3625,0.14,2010-2016,0.2,0.0725,-0.172,FALSE,,,,,,,
2012,12/08/2024,7.03,252,12,EURO2,4,1800,1.7575,0.14,2010-2016,0.2,0.1515,-0.172,FALSE,,,,,,,
2012,31/08/2023,6.62,253,11,EURO2,4,1800,1.655,0.140555556,2010-2016,0.2,0.131,-0.171888889,FALSE,,,,,,,
2011,19/09/2023,7.45,253,12,EURO2,4,1800,1.8625,0.140555556,2010-2016,0.2,0.1725,-0.171888889,FALSE,,,,,,,
2013,25/09/2023,11.4,256,10,EURO2,4,1800,2.85,0.142222222,2010-2016,0.2,0.37,-0.171555556,FALSE,,,,,,,
2012,16/11/2023,5.09,258,11,EURO2,4,1800,1.2725,0.143333333,2010-2016,0.2,0.0545,-0.171333333,FALSE,,,,,,,
2008,07/06/2023,6.24,316,15,EURO2,5.5,2200,1.134545455,0.143636364,<2010,0.2,0.026909091,-0.171272727,FALSE,,,,,,,
2013,23/11/2023,6.088,259,10,EURO2,4,1800,1.522,0.143888889,2010-2016,0.2,0.1044,-0.171222222,FALSE,,,,,,,
